time,U,V
5412,11.151258,1.5700617
5418,11.728295,1.1799202
5424,12.576323,2.3234522
5430,10.085777,5.5493546
5436,9.719915,7.450879
5442,9.136041,5.8244514
5448,10.276734,7.8826056
5454,11.425388,5.6887703
5460,9.228277,6.8102446
5466,7.9092035,5.817171
5472,6.397312,6.9559975
5478,6.199626,4.9430943
5484,5.472992,5.0642843
5490,4.428776,5.1519566
5496,4.6095314,5.559351
5502,5.9600267,4.5691385
5508,5.2485294,4.0196905
5514,5.4048805,4.3530912
5520,6.160675,4.24037
5526,6.1667433,3.763429
5532,4.590185,2.9790354
5538,4.574461,1.6109927
5544,4.9337177,2.8088708
5550,6.6476355,3.4431832
5556,7.10437,2.2296963
5562,6.2070665,3.2040198
5568,7.0400133,4.068834
5574,7.675194,3.148906
5580,8.54431,2.4550846
5586,7.269597,1.980318
5592,8.297076,1.1872568
5598,10.798856,0.717638
5604,10.424195,1.4571915
5610,9.984796,2.8809638
5616,10.596654,2.4761486
5622,10.494801,1.2335224
5628,9.173576,2.816927
5634,9.487806,4.7151365
5640,8.542215,7.0600243
5646,8.537491,8.057804
5652,7.756689,8.06711
5658,6.570365,6.084119
5664,5.8583174,6.9182005
5670,8.377279,5.6571455
5676,6.582265,5.1602793
5682,4.499733,4.7664127
5688,3.8946743,4.894305
5694,2.3880568,3.3576412
5700,1.649704,1.9041462
5706,2.7678041,0.39671382
5712,0.59849346,-0.442927
5718,1.7849684,0.10832536
5724,2.5371294,-0.94080734
5730,1.8407907,-1.2875462
5736,1.1644857,-1.2470217
5742,-1.8995609,-1.8815804
5748,-2.7302895,-0.93551254
5754,-1.8113871,-0.81342196
5760,-1.8658361,-0.3220746
5766,-1.7602634,-2.1117487
5772,-3.5779781,-2.7275152
5778,-3.6371279,1.2147675
5784,-2.2158651,2.587595
5790,-0.022373736,0.9310971
5796,-2.5348063,1.6082792
5802,-1.5065804,-0.010633346
5808,-2.496663,1.7505836
5814,-0.7467251,2.324233
5820,-0.35565567,3.3321552
5826,-0.42891026,-0.018078804
5832,-0.90705776,1.0197158
5838,0.170928,2.1109486
5844,1.1524088,1.2792997
5850,1.3689737,1.7518854
5856,3.0254078,2.8887415
5862,3.1020756,3.6591778
5868,1.9722242,4.0434694
5874,3.4020624,3.7071714
5880,3.5868053,3.917099
5886,3.2995768,1.5535021
5892,3.5165834,1.6404171
5898,3.3093376,0.514267
5904,2.709076,1.8944428
5910,5.018487,1.7394094
5916,5.094371,1.1250229
5922,3.4422626,1.2889175
5928,2.9776096,0.79188037
5934,3.6241045,1.6561127
5940,3.4228706,-0.8960333
5946,0.6088571,-0.50863135
5952,0.80340844,1.3393499
5958,4.2308836,0.38787997
5964,1.2351084,-2.4956121
5970,-0.5409121,-1.1162386
5976,-0.8524132,0.14929086
5982,-1.268671,0.51624554
5988,-1.4912386,-1.2458544
5994,-2.7516766,-0.37340933
6000,-3.1632967,-0.8030078
6006,-3.6484118,-0.5484929
6012,-4.4219255,0.30520147
6018,-4.8522606,0.784347
6024,-4.427417,1.0168648
6030,-2.476716,-0.17970222
6036,-4.2853136,-0.376238
6042,-4.428919,1.0161229
6048,-5.8675385,-0.34932804
6054,-3.6440382,-0.94483805
6060,-5.223686,-1.247469
6066,-5.4116926,-0.37362033
6072,-5.3069353,-1.2117262
6078,-4.415015,-0.04990387
6084,-6.146059,-1.2236633
6090,-6.2473145,-0.63934517
6096,-6.5616665,-0.84517956
6102,-5.423456,-1.2570562
6108,-6.180931,-1.813076
6114,-6.0898705,-1.1669426
6120,-6.20998,-2.2147589
6126,-6.009943,-1.7950354
6132,-6.961918,-3.0386333
6138,-6.8115625,-4.4424934
6144,-8.128715,-1.0509243
6150,-6.581605,-0.55557024
6156,-8.74982,-1.5521679
6162,-8.312593,-0.550383
6168,-8.8881235,0.22533321
6174,-5.273177,-0.9695072
6180,-8.395156,-0.010464434
6186,-7.9165993,0.65786856
6192,-9.025982,0.33967018
6198,-7.090314,1.2123734
6204,-7.6208506,0.9281264
6210,-6.2448034,0.25245762
6216,-6.144396,-2.6795073
6222,-3.6241407,0.95771885
6228,-4.746085,-0.821743
6234,-5.5563383,-0.60634136
6240,-5.6144505,-0.71084213
6246,-5.677596,0.80410707
6252,-6.6845207,-0.47908878
6258,-5.6347256,0.2773142
6264,-6.7115784,-0.49063396
6270,-7.1499224,1.4519844
6276,-7.5908937,0.5433082
6282,-8.811774,0.14943004
6288,-9.010718,0.9235431
6294,-8.867608,-0.085336864
6300,-8.975483,1.6309991
6306,-8.762275,3.2981281
6312,-6.339426,4.6934114
6318,-1.4283619,4.6592636
6324,0.42496967,6.0294914
6330,-0.5513153,4.7991276
6336,-1.3507433,4.795247
6342,3.160286,4.3676786
6348,-0.4623022,0.6660061
6354,-1.4829512,-0.003053665
6360,-2.1208706,-1.3222475
6366,-2.552559,-3.0413456
6372,-3.6775608,-1.8986368
6378,-3.6652002,-1.9030638
6384,-4.714078,-1.7382326
6390,-1.0841284,-3.2358227
6396,-4.9659815,-3.2852192
6402,-2.8758001,-2.6179276
6408,-2.635951,-2.8547583
6414,-1.0073242,-3.6414824
6420,-0.052926145,-5.281398
6426,0.04342842,-4.410017
6432,0.30741596,-2.9241667
6438,0.09048581,-2.3417158
6444,-2.1167688,-1.641284
6450,-3.8683205,-2.798726
6456,-2.482152,-5.6120434
6462,-1.451025,-3.8569088
6468,-3.1256704,-3.6264715
6474,-4.2315254,-1.4933205
6480,-4.840497,-1.7380943
6486,-3.712781,-2.6103592
6492,-6.233018,-2.6708364
6498,-5.7003317,-1.4083157
6504,-5.4450283,-2.0623703
6510,-6.061841,-1.8367558
6516,-5.2898407,-1.1472969
6522,-2.553505,-1.2962933
6528,-1.5821142,-2.9547968
6534,-4.0620604,-1.6612511
6540,-4.8722334,-1.4962654
6546,-4.648243,-3.3055868
6552,-4.604657,-4.0676126
6558,-4.9315834,-4.383649
6564,-6.6751966,-3.9396372
6570,-6.3546753,-5.741544
6576,-6.8112736,-5.3906736
6582,-6.4635935,-6.7772074
6588,-5.4717197,-7.0338526
6594,-5.8968897,-7.392602
6600,-7.213216,-7.1565037
6606,-7.188224,-7.476263
6612,-7.56991,-8.170882
6618,-7.380559,-9.576689
6624,-7.837843,-9.652821
6630,-8.644396,-8.368713
6636,-8.875571,-7.347726
6642,-8.329108,-7.1023417
6648,-7.9919252,-7.3238955
6654,-6.64359,-8.019679
6660,-7.4160967,-6.7544336
6666,-9.033655,-7.7246666
6672,-8.756294,-7.1813183
6678,-8.54885,-7.1486187
6684,-8.647736,-6.0618505
6690,-7.795306,-6.027994
6696,-8.25152,-5.1679792
6702,-8.366562,-4.9911413
6708,-8.71123,-5.148514
6714,-8.357804,-5.826585
6720,-8.840871,-5.9573402
6726,-8.295306,-4.4013634
6732,-7.8003397,-4.4168406
6738,-8.610363,-5.599001
6744,-8.878535,-5.987096
6750,-8.288612,-6.201088
6756,-7.683814,-5.0984716
6762,-6.583371,-5.4563885
6768,-6.210251,-5.6624393
6774,-6.6168404,-4.6617546
6780,-5.972682,-5.4862547
6786,-6.3608494,-5.2816124
6792,-7.2287827,-6.1878757
6798,-8.126736,-5.846965
6804,-9.478008,-6.55591
6810,-8.966935,-6.9594584
6816,-10.19023,-6.2054453
6822,-8.455887,-8.487458
6828,-9.464727,-6.2474937
6834,-8.742113,-5.793334
6840,-8.752393,-6.575362
6846,-7.3898897,-5.6240034
6852,-7.6375275,-5.7389965
6858,-7.428602,-4.8744316
6864,-5.7728043,-6.477167
6870,-6.289338,-6.1717873
6876,-5.105667,-6.362281
6882,-4.476164,-7.1753693
6888,-1.6759806,-8.522505
6894,-0.014128685,-8.51498
6900,1.1728992,-7.9875813
6906,-1.0327702,-7.666568
6912,0.79036903,-8.679654
6918,2.484618,-7.907362
6924,1.1750813,-9.239795
6930,1.3905487,-7.5515985
6936,1.8484545,-8.343697
6942,2.4383364,-8.622026
6948,2.5515823,-10.788252
6954,3.3919668,-11.954195
6960,4.018939,-11.6266575
6966,4.4183025,-9.362872
6972,2.274022,-7.289709
6978,-2.342763,-2.1724224
6984,-6.762987,-0.23195839
6990,-5.675337,-1.5689478
6996,-8.640059,-2.9305782
7002,-7.0804205,-3.9823723
7008,-6.9593687,-3.5945253
7014,-5.354188,-3.4736776
7020,-6.099614,-4.24232
7026,-5.27946,-3.5197144
7032,-5.567422,-5.911957
7038,-9.051139,-5.9845724
7044,-10.4896555,-6.1896677
7050,-11.055786,-4.7842216
7056,-10.474318,-3.7229643
7062,-9.896025,-5.2243586
7068,-10.085301,-5.0433187
7074,-8.594501,-5.5019016
7080,-8.3331585,-4.9323015
7086,-8.688803,-3.125763
7092,-8.592015,-4.121913
7098,-8.639848,-3.6063137
7104,-7.1834097,-3.7300463
7110,-8.101558,-3.6733742
7116,-7.81256,-3.8653336
7122,-6.4270563,-2.8894339
7128,-6.0898676,-3.7515068
7134,-6.3955154,-1.8420172
7140,-6.820779,-2.4236832
7146,-5.1580486,-1.5675659
7152,-4.515708,-3.0683746
7158,-3.7991133,-2.4881268
7164,-5.404337,-2.9771652
7170,-5.4511127,-1.5274668
7176,-4.901367,-1.9713163
7182,-3.852911,-2.9099035
7188,-5.6637297,-2.8752022
7194,-4.5369883,-1.1143217
7200,-5.809183,-1.4786282
7206,-2.4859905,-2.31711
7212,-4.472743,-4.270013
7218,-3.8456278,-2.5761433
7224,-2.5435696,-3.8471088
7230,-1.8125477,-3.2732239
7236,-2.5937223,-4.0077486
7242,-3.6726027,-3.2938166
7248,-4.5905523,-3.6580086
7254,-4.006366,-3.411769
7260,-3.6519976,-4.6445913
7266,-4.1279497,-3.2932434
7272,-5.0017185,-3.0325756
7278,-5.0969906,-2.6713886
7284,-5.47079,-2.903555
7290,-5.647934,-3.4752016
7296,-6.596386,-2.1994562
7302,-7.76721,-2.4866133
7308,-7.7985,-1.9539566
7314,-7.4975824,-1.1004581
7320,-7.234235,-0.96867275
7326,-8.20355,-2.4458218
7332,-9.093353,-2.9308558
7338,-7.3076096,-2.7361326
7344,-7.9952536,-1.7371197
7350,-8.201683,-0.018893242
7356,-8.798765,-1.8165598
7362,-8.740724,-1.2886963
7368,-8.351114,0.38529846
7374,-5.4733067,0.191885
7380,-5.0333242,-1.432723
7386,-4.6395006,-3.084488
7392,-4.364917,-3.8340673
7398,-5.103566,-3.7103634
7404,-6.4114237,-4.3366184
7410,-7.1481915,-6.3170595
7416,-9.50017,-8.413605
7422,-9.712306,-9.942111
7428,-12.469013,-6.9773054
7434,-13.103295,-7.0547066
7440,-13.074384,-7.0719023
7446,-11.330482,-9.833297
7452,-13.672912,-6.6537714
7458,-11.075444,-4.2438393
7464,-9.673183,-2.733408
7470,-6.4702396,-1.4014416
7476,-5.806628,-1.9921017
7482,-5.328189,-1.8313761
7488,-5.1934443,-3.0036488
7494,-3.7521362,-2.9754982
7500,-3.5896206,-4.5708055
7506,-1.437933,-4.6436834
7512,-1.0408955,-4.867979
7518,-1.2376499,-4.378213
7524,-3.9609604,-4.3616524
7530,-6.1610174,-3.6110296
7536,-7.2126484,-4.5944567
7542,-6.5927095,-4.6854506
7548,-7.703705,-6.447448
7554,-7.8422832,-7.1818085
7560,-9.991985,-7.6600227
7566,-9.974639,-8.065181
7572,-10.454131,-8.846292
7578,-10.212748,-9.20407
7584,-9.373397,-10.5367365
7590,-10.628092,-10.187416
7596,-11.739775,-11.401727
7602,-11.468749,-10.210198
7608,-11.826328,-9.935145
7614,-10.110457,-9.12841
7620,-11.452107,-8.700549
7626,-9.88696,-7.428479
7632,-10.195117,-7.898782
7638,-9.691387,-7.110713
7644,-10.139035,-6.6957827
7650,-10.189275,-3.6524343
7656,-8.030003,-4.7578936
7662,-8.72219,-3.174511
7668,-8.205289,-3.0380163
7674,-7.168154,-3.592513
7680,-8.0235405,-4.1204567
7686,-8.51746,-1.9681644
7692,-7.320883,-4.329694
7698,-6.103698,-5.8120956
7704,-6.6594257,-6.2732744
7710,-7.049733,-12.090265
7716,-6.475191,-13.339379
7722,-9.681909,-8.710158
7728,-11.117842,-8.059164
7734,-9.699048,-8.455369
7740,-10.243082,-7.0754356
7746,-9.627816,-7.1506157
7752,-10.018343,-6.187829
7758,-9.0463505,-7.1936407
7764,-11.066781,-5.3053455
7770,-9.736027,-4.451009
7776,-7.548911,-7.195278
7782,-7.7532253,-6.1930933
7788,-8.129673,-5.6611347
7794,-8.792665,-3.7477808
7800,-8.2037325,-2.3977194
7806,-5.799032,-6.030699
7812,-5.1780844,-6.857486
7818,-4.169528,-9.659191
7824,-9.966715,-11.74876
7830,-9.675739,-9.706791
7836,-10.585171,-8.64948
7842,-10.333341,-7.8627663
7848,-10.171767,-7.8628225
7854,-8.518938,-8.615496
7860,-7.6575584,-8.345668
7866,-5.246804,-9.868815
7872,-3.4924154,-11.035142
7878,-6.1311674,-10.025292
7884,-10.733223,-8.651263
7890,-10.107828,-9.727788
7896,-11.926716,-9.4110155
7902,-11.191668,-8.576431
7908,-10.448837,-8.396159
7914,-9.628826,-8.773827
7920,-8.437667,-8.617003
7926,-7.6157217,-8.264107
7932,-5.9646387,-9.058658
7938,-3.027421,-8.052428
7944,-2.614874,-9.496941
7950,-1.9102592,-8.474673
7956,-5.779827,-9.177729
7962,-7.7172346,-8.68704
7968,-9.69051,-8.188874
7974,-9.298734,-8.385517
7980,-10.218516,-6.917959
7986,-10.363395,-5.9421177
7992,-10.2999735,-6.401758
7998,-10.132287,-5.3524942
8004,-9.899388,-5.591424
8010,-10.282163,-5.8448963
8016,-10.406733,-6.309787
8022,-9.852736,-6.896495
8028,-11.821786,-6.435914
8034,-11.418639,-6.639323
8040,-11.885085,-7.7451296
8046,-11.381402,-7.524626
8052,-12.243087,-6.2261295
8058,-10.7777,-4.5956774
8064,-10.948845,-2.7180128
8070,-10.601513,-2.6473837
8076,-10.174159,-3.2556171
8082,-10.145919,-1.768589
8088,-9.348916,-1.7431984
8094,-7.5410585,-4.157899
8100,-8.185162,-4.0640173
8106,-7.9083796,-3.8839788
8112,-7.810607,-4.0717936
8118,-6.4893875,-5.342352
8124,-7.401061,-5.387253
8130,-7.4041634,-4.99234
8136,-6.990445,-6.1731415
8142,-6.684574,-6.2836065
8148,-7.218151,-7.0407114
8154,-8.42044,-7.52691
8160,-8.51007,-7.621869
8166,-8.251725,-7.6112566
8172,-9.677624,-6.7118816
8178,-10.0945835,-6.2000904
8184,-10.522595,-6.5552826
8190,-9.7814455,-5.7228327
8196,-10.39279,-4.8480806
8202,-9.663861,-4.0005617
8208,-9.008085,-4.931431
8214,-8.135134,-5.400297
8220,-10.154592,-5.126048
8226,-10.283484,-5.287857
8232,-10.690721,-5.8697643
8238,-10.2574835,-5.315694
8244,-11.470888,-5.6920414
8250,-9.749846,-5.4297123
8256,-9.107597,-6.299944
8262,-9.79973,-7.2001524
8268,-11.034642,-7.86133
8274,-9.608109,-8.199043
8280,-8.8881645,-8.656122
8286,-7.72985,-8.666573
8292,-8.346389,-9.172768
8298,-7.409646,-9.834829
8304,-8.337623,-9.68993
8310,-8.455808,-8.637147
8316,-9.998925,-7.4893427
8322,-9.038197,-6.3463326
8328,-8.522599,-5.4077606
8334,-7.797697,-4.875005
8340,-7.800523,-5.0110083
8346,-6.9242144,-4.451397
8352,-7.2734737,-3.9411201
8358,-5.746312,-3.8204336
8364,-6.4373503,-3.9861374
8370,-6.043481,-3.577507
8376,-6.9700127,-3.332775
8382,-6.468808,-2.886219
8388,-8.03611,-2.2414303
8394,-8.367492,-0.24336529
8400,-9.251615,2.2652843
8406,-6.9505157,2.1939266
8412,-9.212046,0.6845744
8418,-9.723702,0.69134897
8424,-10.031985,1.709137
8430,-8.0961685,1.234621
8436,-9.577303,3.1669216
8442,-6.36607,3.1407366
8448,-5.177291,3.7591085
8454,-2.5024605,2.2478619
8460,-4.737486,0.17618054
8466,-5.875454,2.008833
8472,-6.851799,1.4350932
8478,-6.2837505,0.27885848
8484,-7.556678,0.98974293
8490,-6.7700987,1.6343927
8496,-5.2903833,1.7256722
8502,-3.5214834,-0.5050219
8508,-5.3710594,-1.4645395
8514,-4.8873405,-3.0089188
8520,-6.3132696,-4.039998
8526,-6.349002,-4.023278
8532,-6.983308,-4.035144
8538,-4.51672,-4.203306
8544,-1.636342,-7.17243
8550,1.470459,-9.904073
8556,0.10147953,-10.7688875
8562,-7.4340267,-7.061619
8568,-8.677854,-9.192551
8574,-9.396905,-8.248556
8580,-10.613384,-7.427926
8586,-9.824386,-8.500522
8592,-10.742822,-9.246714
8598,-11.287351,-8.54275
8604,-12.72293,-7.4350967
8610,-12.365484,-6.374977
8616,-10.897661,-7.401479
8622,-9.99254,-7.379463
8628,-9.485805,-7.9029913
8634,-9.313578,-7.2342253
8640,-10.840789,-6.03168
8646,-10.411976,-5.2180214
8652,-9.227127,-5.8012543
8658,-8.307525,-6.2656393
8664,-8.987179,-5.6627493
8670,-8.05613,-5.5305786
8676,-7.52691,-5.7429657
8682,-4.9633446,-4.814844
8688,-3.5480232,-6.125494
8694,-3.7705097,-6.48098
8700,-4.8184958,-5.7865524
8706,-5.135641,-5.0830708
8712,-5.743498,-3.9229374
8718,-4.434252,-5.096053
8724,-5.7375126,-4.4541235
8730,-5.5794153,-3.3426914
8736,-4.9765797,-3.299755
8742,-2.4944448,-5.663418
8748,-3.6662931,-4.4534483
8754,-2.9149609,-4.590087
8760,-4.9475813,-2.6166582
8766,-3.6513882,-2.3717146
8772,-4.0406275,-2.66784
8778,-2.9069118,-3.08284
8784,-3.498639,-3.3715544
8790,-2.5125637,-3.4750118
8796,-3.36131,-3.9195642
8802,-3.4063082,-3.6812086
8808,-4.2389593,-3.4085083
8814,-2.9057074,-3.5107203
8820,-3.2834082,-4.465007
8826,-2.7409353,-4.698884
8832,-2.123971,-6.1685
8838,-0.66738033,-6.172222
8844,-2.9857197,-7.764724
8850,-8.147381,-7.942355
8856,-10.122969,-8.71528
8862,-10.153953,-6.580798
8868,-10.40222,-5.380823
8874,-8.407028,-5.3653517
8880,-8.007747,-5.066598
8886,-6.1033316,-3.155919
8892,-5.5883245,-4.2827597
8898,-3.6942167,-6.8925934
8904,-6.28891,-6.000038
8910,-9.288046,-8.48619
8916,-11.384758,-7.5390644
8922,-10.924321,-5.5158243
8928,-10.022253,-2.6202326
8934,-6.741503,-2.1685839
8940,-4.024023,-2.0181513
8946,0.7951446,-6.8348217
8952,1.0372753,-9.954869
8958,1.3439751,-9.313522
8964,-0.98078156,-7.5634556
8970,-5.3867226,-4.999956
8976,-9.987185,-3.8539114
8982,-9.696814,-3.3221292
8988,-8.92203,-3.88523
8994,-9.028882,-3.727789
9000,-8.812901,-3.7460823
9006,-8.445261,-3.9189024
9012,-9.2092085,-3.8989964
9018,-8.06605,-2.4417458
9024,-2.5836535,-1.1279373
9030,1.1744461,-2.9613228
9036,1.5061445,-5.702755
9042,1.3781996,-8.44578
9048,-0.7408743,-7.933667
9054,-3.7665567,-4.9153156
9060,-5.890723,-5.425809
9066,-5.2286797,-5.9803905
9072,-4.689369,-6.92311
9078,-5.9622765,-6.324396
9084,-6.420558,-7.3562346
9090,-6.143859,-6.7153826
9096,-6.576543,-7.2934237
9102,-6.0541,-6.205721
9108,-6.6492786,-7.263006
9114,-8.853222,-5.6733036
9120,-9.82232,-4.092207
9126,-7.81715,-4.639621
9132,-9.853454,-1.565382
9138,-5.423808,-0.23988819
9144,-2.6830378,-2.762411
9150,0.93056387,-11.02197
9156,-1.4001732,-11.235224
9162,-10.459173,-8.50734
9168,-12.173603,-6.43445
9174,-12.272742,-5.31559
9180,-11.310919,-6.327964
9186,-9.542473,-7.6879625
9192,-8.460742,-7.3317347
9198,-7.1187105,-6.719083
9204,-7.2491436,-6.8111515
9210,-5.300888,-6.8476925
9216,-6.396574,-7.4347267
9222,-8.070308,-5.6801615
9228,-8.8505945,-7.0795
9234,-9.242127,-6.3073435
9240,-8.978531,-6.702121
9246,-8.843359,-6.784933
9252,-8.031405,-7.391012
9258,-8.886128,-6.6922026
9264,-9.172231,-6.222373
9270,-8.344391,-6.0521545
9276,-8.415269,-5.5449123
9282,-8.407845,-3.5108852
9288,-8.39132,-2.415101
9294,-7.8665056,-2.5719147
9300,-7.996848,-2.6538067
9306,-7.6762304,-1.6492996
9312,-8.374795,-1.2791262
9318,-7.4186964,-1.5015926
9324,-8.163646,-1.3304739
9330,-7.0188007,0.6392333
9336,-7.419718,1.9892652
9342,-6.821251,2.9782295
9348,-6.296565,2.5538692
9354,-3.4828367,1.7829247
9360,-2.462535,2.7623577
9366,2.356361,2.0460498
9372,1.4563236,-2.3551502
9378,-2.2629776,5.870714
9384,0.54260594,4.8566756
9390,1.593379,2.377336
9396,-1.8749046,2.9321089
9402,-2.0187168,1.1272882
9408,-2.0852528,-0.28305274
9414,1.6200876,0.81724095
9420,0.27260685,1.3937209
9426,1.860261,2.8022938
9432,3.5288486,3.0550318
9438,6.143137,1.9596758
9444,5.3358574,1.0180788
9450,5.531617,2.3434508
9456,4.843745,-6.289874
9462,-6.9982834,-6.5140285
9468,-6.9411383,-7.511202
9474,-6.2845383,-7.6508865
9480,-5.8262987,-8.237671
9486,-4.057805,-8.729221
9492,-5.9115553,-8.147979
9498,-7.1779785,-3.270338
9504,-7.785057,-2.6797829
9510,-6.6337023,-1.5043535
9516,-5.872058,-1.4070263
9522,-4.1934576,-1.6568565
9528,-3.9237213,-1.5502081
9534,-1.530509,-3.5576725
9540,-3.3376675,-6.187188
9546,-4.206114,-4.815607
9552,-4.7364674,-4.528878
9558,-5.1249924,-2.5121212
9564,-4.7621164,-1.9018898
9570,-3.1502018,-1.156785
9576,-2.1779776,-2.1420202
9582,-2.2704468,0.61457586
9588,1.3166466,-3.0800695
9594,0.47955734,-9.473108
9600,-4.0532923,-9.648192
9606,-8.868313,-5.6175385
9612,-8.233159,-6.032921
9618,-8.411902,-5.25821
9624,-9.133648,-4.5616484
9630,-8.751031,-2.830265
9636,-8.994862,-2.0445366
9642,-7.238571,-1.0039816
9648,-6.1089916,-2.6124983
9654,-5.996969,0.13313675
9660,-3.484478,-4.226227
9666,-4.6227283,-6.235408
9672,-7.596184,-7.6393614
9678,-6.7938585,-6.8841705
9684,-6.9097414,-7.531373
9690,-8.154875,-6.6534643
9696,-6.9104633,-7.802457
9702,-6.3312044,-7.880704
9708,-8.766591,-8.407934
9714,-10.474099,-6.8999557
9720,-9.966205,-5.5624323
9726,-9.278845,-5.473901
9732,-8.572278,-5.694231
9738,-6.5511427,-7.8382797
9744,-8.31686,-6.4536448
9750,-8.084074,-6.9626865
9756,-9.96319,-5.678053
9762,-9.323252,-4.9727716
9768,-9.407037,-3.4193058
9774,-6.0401163,-7.354454
9780,-7.82364,-6.572362
9786,-10.015565,-6.6342573
9792,-11.2821245,-6.13663
9798,-11.242203,-5.7538757
9804,-10.508087,-5.478243
9810,-6.712908,-4.936982
9816,-6.5733757,-6.4746866
9822,-5.9178085,-6.580719
9828,-5.4568243,-8.553351
9834,-8.446105,-8.912832
9840,-8.754347,-8.206225
9846,-9.901205,-8.320615
9852,-10.539013,-8.350307
9858,-10.899816,-8.536928
9864,-11.056176,-8.027402
9870,-11.199894,-6.409068
9876,-12.329786,-6.416979
9882,-11.844722,-6.192807
9888,-13.198925,-4.0512657
9894,-11.546641,-3.7827806
9900,-12.066501,-1.5332136
9906,-11.2707615,-0.4394889
9912,-10.60936,1.2773263
9918,-7.929015,1.4180241
9924,-7.631051,1.8182516
9930,-4.169299,1.0357304
9936,-3.1062984,-0.745965
9942,-1.5221424,-0.45089626
9948,-1.8470964,-1.1809416
9954,-0.4948969,-2.4670925
9960,-2.2159033,-3.5957823
9966,-2.1646423,-4.201501
9972,-4.5408125,-3.6026278
9978,-4.7581816,-4.543519
9984,-4.9056206,-4.9887943
9990,-4.164523,-6.521076
9996,-6.6794987,-6.4172792
10002,-9.098187,-5.3609104
10008,-8.6723585,-5.0562477
10014,-8.842919,-5.906742
10020,-9.192938,-5.0878057
10026,-10.100528,-3.8382053
10032,-8.508627,-0.66382885
10038,-7.3892374,0.24561512
10044,-5.763603,1.7890635
10050,1.5962429,-0.47167206
10056,0.7913531,-7.029381
10062,1.037038,-6.5923834
10068,-3.308465,-5.56775
10074,-7.340147,-2.852892
10080,-6.654957,-1.4190693
10086,-4.4965496,-2.1381607
