Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160430_0830,30,645,642,0,21.6,449,20160430_0839,8882,6.84,1.56
20160430_0900,30,660,657,0,21.6,460,20160430_0909,9998,7.28,1.59
20160430_0930,30,700,697,0,21.5,496,20160430_0939,9671,7.06,1.6
20160430_1000,30,752,749,0,21.4,533,20160430_1009,11781,6.98,1.77
20160430_1030,30,590,585,0,21.3,401,20160430_1039,11157,7.15,1.7
20160430_1100,30,639,633,0,21.2,430,20160430_1109,10830,7.22,1.67
20160430_1130,30,556,550,0,21.1,367,20160430_1139,12821,7.11,1.84
20160430_1200,30,571,565,0,21.1,381,20160430_1209,11434,7.23,1.71
20160430_1230,30,688,682,0,21.2,466,20160430_1239,12388,7.2,1.79
20160430_1300,30,676,671,0,21.3,464,20160430_1309,12136,7.06,1.79
20160430_1330,30,726,722,0,21.4,512,20160430_1339,10984,7.07,1.7
20160430_1400,30,660,657,0,21.5,466,20160430_1409,11371,7.46,1.67
20160430_1430,30,607,604,0,21.6,419,20160430_1439,13135,7.34,1.82
20160430_1500,30,560,557,0,21.6,386,20160430_1509,12885,7.5,1.78
20160430_1530,30,704,701,0,21.5,500,20160430_1539,12267,7.67,1.71
20160430_1600,30,677,673,0,21.4,477,20160430_1609,12638,7.42,1.77
20160430_1630,30,633,629,0,21.3,435,20160430_1639,12403,7.22,1.78
20160430_1700,30,565,559,0,21.2,375,20160430_1709,10283,7.23,1.62
20160430_1730,30,486,480,0,21.1,324,20160430_1739,11361,7.27,1.7
20160430_1800,30,551,545,0,21.1,365,20160430_1809,11350,7.22,1.7
20160430_1830,30,642,637,0,21.2,433,20160430_1839,11030,7.24,1.68
20160430_1900,30,602,597,0,21.3,412,20160430_1909,11904,7.25,1.74
20160430_1930,30,611,607,0,21.4,427,20160430_1939,9898,7.07,1.62
20160430_2000,30,574,570,0,21.5,400,20160430_2009,9134,7.04,1.55
20160430_2030,30,564,561,0,21.6,386,20160430_2039,11237,7.31,1.69
20160430_2100,30,583,579,0,21.6,401,20160430_2109,10921,7.34,1.66
20160430_2130,30,629,625,0,21.5,440,20160430_2139,11259,7.18,1.71
20160430_2200,30,641,637,0,21.4,451,20160430_2209,11069,7.18,1.69
20160430_2230,30,663,658,0,21.3,455,20160430_2239,10501,7.22,1.64
20160430_2300,30,561,554,0,21.2,369,20160430_2309,11052,7.26,1.68
20160430_2330,30,547,540,0,21.1,362,20160430_2339,11958,7.37,1.73
