Date_time,Op_min,Pxfmr_W,Pdc_W,Pgen_W,Damping,Pshore_W,WR_DateTime,WR_corr_EFlux_W/m,WR_corr_Te_s,WR_corr_Hm0_m
20160330_0500,30,242,236,254,21.2,158,20160330_0509,5160,8.58,1.07
20160330_0530,30,201,195,210,21.1,137,20160330_0539,4686,8.56,1.02
20160330_0600,30,186,181,195,21.1,127,20160330_0609,5486,9.28,1.05
20160330_0630,30,185,181,194,21.2,122,20160330_0639,6234,9.09,1.13
20160330_0700,30,238,234,249,21.3,156,20160330_0709,9625,10.4,1.31
20160330_0730,30,238,234,249,21.4,158,20160330_0739,7483,10.14,1.17
20160330_0800,30,271,268,284,21.5,182,20160330_0809,7605,9.65,1.21
20160330_0830,30,254,251,266,21.6,168,20160330_0839,9065,9.95,1.29
20160330_0900,30,237,234,248,21.6,158,20160330_0909,10080,10.92,1.32
20160330_0930,30,271,268,284,21.5,181,20160330_0939,NaN,NaN,NaN
20160330_1000,30,278,275,291,21.4,187,20160330_1009,12136,11.5,1.41
20160330_1030,30,272,268,284,21.3,181,20160330_1039,14324,11.43,1.53
20160330_1100,30,275,270,287,21.2,181,20160330_1109,17504,11.86,1.66
20160330_1130,30,298,293,311,21.1,200,20160330_1139,15080,11.47,1.57
20160330_1200,30,279,274,291,21.1,188,20160330_1209,17606,11.97,1.65
20160330_1230,30,272,267,284,21.2,179,20160330_1239,11794,10.6,1.44
20160330_1300,30,325,321,339,21.3,216,20160330_1309,13933,11.16,1.52
20160330_1330,30,324,321,338,21.4,219,20160330_1339,17907,11.8,1.68
20160330_1400,30,357,354,373,21.5,243,20160330_1409,19120,11.54,1.75
20160330_1430,30,332,329,347,21.6,222,20160330_1439,21387,11.6,1.84
20160330_1500,30,374,371,391,21.6,251,20160330_1509,24306,11.41,1.98
20160330_1530,30,413,410,431,21.5,283,20160330_1539,22197,11.02,1.92
20160330_1600,30,480,476,500,21.4,330,20160330_1609,26503,11.63,2.04
20160330_1630,30,448,444,467,21.3,301,20160330_1639,27456,11.4,2.09
20160330_1700,30,449,444,469,21.2,295,20160330_1709,29707,11.59,2.16
20160330_1730,30,403,398,421,21.1,267,20160330_1739,24497,10.8,2.03
20160330_1800,30,428,422,446,21.1,285,20160330_1809,33690,11.64,2.3
20160330_1830,30,492,486,515,21.2,322,20160330_1839,36827,11.69,2.39
20160330_1900,30,527,521,551,21.3,354,20160330_1909,41989,11.9,2.54
20160330_1930,30,524,519,548,21.4,361,20160330_1939,30915,11.4,2.22
20160330_2000,30,542,538,569,21.5,378,20160330_2009,37230,11.57,2.41
20160330_2030,30,538,535,566,21.6,367,20160330_2039,31461,11.23,2.26
20160330_2100,30,560,556,589,21.6,385,20160330_2109,33784,11.12,2.35
20160330_2130,30,568,564,596,21.5,396,20160330_2139,33171,11.07,2.32
20160330_2200,30,561,556,589,21.4,389,20160330_2209,28949,10.95,2.19
20160330_2230,30,613,608,643,21.3,419,20160330_2239,32021,10.52,2.34
20160330_2300,30,567,561,596,21.2,377,20160330_2309,34156,10.68,2.4
20160330_2330,30,491,484,516,21.1,322,20160330_2339,32992,10.96,2.33
20160331_0000,30,533,526,560,21.1,351,20160331_0009,29928,10.69,2.26
20160331_0030,30,630,623,663,21.2,422,20160331_0039,38041,10.95,2.51
20160331_0100,30,601,595,632,21.3,412,20160331_0109,36820,10.87,2.48
20160331_0130,30,747,743,785,21.4,529,20160331_0139,33973,10.72,2.4
20160331_0200,30,737,734,776,21.5,522,20160331_0209,32437,10.63,2.34
20160331_0230,30,658,654,694,21.6,455,20160331_0239,36834,10.82,2.48
20160331_0300,30,675,671,712,21.6,467,20160331_0309,34046,11.23,2.35
20160331_0330,30,632,628,666,21.5,442,20160331_0339,35457,11.28,2.39
20160331_0400,30,574,570,604,21.4,401,20160331_0409,30964,10.65,2.3
20160331_0430,30,635,629,666,21.3,439,20160331_0439,25899,10.3,2.13
20160331_0500,30,523,515,549,21.2,344,20160331_0509,25800,10.53,2.11
20160331_0530,30,524,517,551,21.1,348,20160331_0539,22106,9.94,2.01
20160331_0600,30,529,522,555,21.1,351,20160331_0609,20010,10.22,1.89
20160331_0630,30,494,487,518,21.2,326,20160331_0639,19555,10.5,1.84
20160331_0700,30,573,567,600,21.3,390,20160331_0709,18486,10,1.84
20160331_0730,30,499,494,523,21.4,346,20160331_0739,16907,9.96,1.75
20160331_0800,30,537,533,563,21.5,375,20160331_0809,19004,9.86,1.87
20160331_0830,30,456,452,479,21.6,309,20160331_0839,16922,10.03,1.75
20160331_0900,30,471,468,494,21.6,320,20160331_0909,21118,10.23,1.94
20160331_0930,30,503,499,527,21.5,349,20160331_0939,18362,10.38,1.8
20160331_1000,30,500,496,524,21.4,346,20160331_1009,19803,10.83,1.83
20160331_1030,22,480,475,502,21.3,NaN,20160331_1039,19352,10.81,1.81
20160331_1818,4,335,333,0,21.1,NaN,20160331_1809,36096,12.67,2.27
20160331_1826,0,NaN,NaN,NaN,NaN,NaN,20160331_1839,39019,12.23,2.39
20160331_1830,28,334,329,0,21.2,NaN,20160331_1839,39019,12.23,2.39
20160331_1900,30,307,304,0,21.3,204,20160331_1909,43050,12.42,2.5
20160331_1930,30,335,332,0,21.4,228,20160331_1939,37971,12.15,2.36
20160331_2000,30,297,294,0,21.5,200,20160331_2009,31429,11.35,2.22
20160331_2030,30,313,310,0,21.6,208,20160331_2039,29316,11.43,2.14
20160331_2100,30,381,377,0,21.6,254,20160331_2109,31194,11.62,2.19
20160331_2130,30,370,366,0,21.5,253,20160331_2139,26720,11.2,2.06
20160331_2200,30,347,342,0,21.4,235,20160331_2209,29848,11.85,2.12
20160331_2230,30,336,331,0,21.3,224,20160331_2239,24097,11.17,1.96
20160331_2300,30,321,315,0,21.2,209,20160331_2309,23102,10.97,1.94
20160331_2330,30,291,285,0,21.1,190,20160331_2339,26920,11.47,2.04
