04:30:00 04/04/2016 , 48 , 41 , 32 
04:40:00 04/04/2016 , 48 , 40 , 32 
04:50:00 04/04/2016 , 48 , 40 , 32 
05:00:01 04/04/2016 , 47 , 40 , 32 
05:10:00 04/04/2016 , 47 , 40 , 32 
05:20:00 04/04/2016 , 47 , 40 , 32 
05:30:01 04/04/2016 , 47 , 39 , 32 
05:40:00 04/04/2016 , 47 , 39 , 32 
05:50:00 04/04/2016 , 47 , 39 , 32 
06:00:01 04/04/2016 , 47 , 39 , 32 
06:10:00 04/04/2016 , 47 , 39 , 32 
06:20:00 04/04/2016 , 46 , 39 , 32 
06:30:00 04/04/2016 , 46 , 38 , 32 
06:40:00 04/04/2016 , 46 , 38 , 32 
06:50:00 04/04/2016 , 46 , 38 , 32 
07:00:00 04/04/2016 , 46 , 38 , 32 
07:10:00 04/04/2016 , 46 , 38 , 32 
07:20:00 04/04/2016 , 46 , 38 , 32 
07:30:00 04/04/2016 , 46 , 38 , 32 
07:40:00 04/04/2016 , 46 , 38 , 32 
07:50:00 04/04/2016 , 46 , 38 , 32 
08:00:00 04/04/2016 , 46 , 39 , 32 
08:10:00 04/04/2016 , 46 , 39 , 32 
08:20:00 04/04/2016 , 46 , 39 , 32 
08:30:00 04/04/2016 , 46 , 39 , 32 
08:40:00 04/04/2016 , 46 , 39 , 32 
08:50:00 04/04/2016 , 46 , 39 , 32 
09:00:00 04/04/2016 , 46 , 39 , 32 
09:10:00 04/04/2016 , 46 , 40 , 32 
09:20:00 04/04/2016 , 46 , 40 , 32 
09:30:00 04/04/2016 , 46 , 40 , 32 
09:40:00 04/04/2016 , 46 , 40 , 32 
09:50:00 04/04/2016 , 46 , 40 , 32 
10:00:00 04/04/2016 , 45 , 41 , 32 
10:10:00 04/04/2016 , 45 , 41 , 32 
10:20:00 04/04/2016 , 45 , 41 , 33 
10:30:00 04/04/2016 , 46 , 42 , 33 
10:40:00 04/04/2016 , 46 , 42 , 33 
10:50:00 04/04/2016 , 46 , 42 , 33 
11:00:00 04/04/2016 , 46 , 42 , 33 
11:10:00 04/04/2016 , 46 , 42 , 33 
11:20:00 04/04/2016 , 46 , 42 , 33 
11:30:00 04/04/2016 , 46 , 42 , 33 
11:40:00 04/04/2016 , 45 , 42 , 33 
11:50:00 04/04/2016 , 45 , 42 , 33 
12:00:00 04/04/2016 , 45 , 41 , 33 
12:10:00 04/04/2016 , 45 , 42 , 33 
12:20:00 04/04/2016 , 46 , 41 , 33 
12:30:00 04/04/2016 , 45 , 41 , 33 
12:40:00 04/04/2016 , 45 , 41 , 33 
12:50:00 04/04/2016 , 45 , 42 , 33 
13:00:00 04/04/2016 , 46 , 42 , 33 
13:10:00 04/04/2016 , 46 , 42 , 33 
13:20:00 04/04/2016 , 45 , 42 , 33 
13:30:00 04/04/2016 , 45 , 42 , 33 
13:40:00 04/04/2016 , 46 , 42 , 33 
13:50:00 04/04/2016 , 46 , 42 , 33 
14:00:00 04/04/2016 , 46 , 42 , 33 
14:10:00 04/04/2016 , 45 , 42 , 33 
14:20:00 04/04/2016 , 46 , 42 , 33 
14:30:00 04/04/2016 , 45 , 42 , 33 
14:40:00 04/04/2016 , 45 , 42 , 33 
